site,genome,call,category,gene_function,Gene.abbreviation,Gene.name,hits,gene_counts,rel_hits
D6,simplified,metabolic,Carbon fixation,Reverse TCA cycle,aclB,ATP-citrate lyase beta-subunit,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Carbon fixation,Wood Ljungdahl pathway,cdhD,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta",33,444350,0.00742657814785642
D6,simplified,metabolic,Carbon fixation,Wood Ljungdahl pathway,cdhE,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma",27,444350,0.006076291211882525
D6,simplified,metabolic,Carbon fixation,Wood Ljungdahl pathway,cooS,anaerobic carbon-monoxide dehydrogenase catalytic subunit,39,444350,0.008776865083830314
D6,simplified,metabolic,Chlorite reduction,Chlorite reduction,cld,chlorite dismutase,5,444350,0.0011252391133115788
D6,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,alpha-amylase,alpha-amylase,29,444350,0.006526386857207157
D6,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,glucoamylase,glucoamylase,5,444350,0.0011252391133115788
D6,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,isoamylase,isoamylase,9,444350,0.0020254304039608417
D6,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,pullulanase,pullulanase,10,444350,0.0022504782266231575
D6,simplified,metabolic,Complex carbon degradation,Cellulose degrading,beta-glucosidase,beta-glucosidase,60,444350,0.013502869359738944
D6,simplified,metabolic,Complex carbon degradation,Cellulose degrading,cellulase,cellulase,19,444350,0.004275908630583999
D6,simplified,metabolic,Complex carbon degradation,Chitin degrading,chitiniase,chitiniase,9,444350,0.0020254304039608417
D6,simplified,metabolic,Complex carbon degradation,Chitin degrading,hexosaminidase,hexosaminidase,75,444350,0.01687858669967368
D6,simplified,metabolic,Complex carbon degradation,Endohemicellulases,alpha-D-xyloside xylohydrolase,alpha-D-xyloside xylohydrolase,11,444350,0.002475526049285473
D6,simplified,metabolic,Complex carbon degradation,Endohemicellulases,"mannan endo-1,4-beta-mannosidase","mannan endo-1,4-beta-mannosidase",15,444350,0.003375717339934736
D6,simplified,metabolic,Complex carbon degradation,Hemicullulose debranching,alpha-L-rhamnosidase,alpha-L-rhamnosidase,16,444350,0.003600765162597052
D6,simplified,metabolic,Complex carbon degradation,Hemicullulose debranching,arabinosidase,arabinosidase,24,444350,0.005401147743895577
D6,simplified,metabolic,Complex carbon degradation,Hemicullulose debranching,beta-glucuronidase,beta-glucuronidase,5,444350,0.0011252391133115788
D6,simplified,metabolic,Complex carbon degradation,Other oligosaccharide degrading,beta-galactosidase,beta-galactosidase,20,444350,0.004500956453246315
D6,simplified,metabolic,Complex carbon degradation,Other oligosaccharide degrading,beta-mannosidase,beta-mannosidase,10,444350,0.0022504782266231575
D6,simplified,metabolic,Complex carbon degradation,Other oligosaccharide degrading,beta-xylosidase,beta-xylosidase,7,444350,0.0015753347586362101
D6,simplified,metabolic,Ethanol fermentation,Acetaldehyde => Ethanol,acetaldehyde => ethanol,acetaldehyde => ethanol,4,444350,9.00191290649263e-4
D6,simplified,metabolic,Fatty acid degradation,Fatty acid degradation,acyl-CoA dehydrogenase,acyl-CoA dehydrogenase,264,444350,0.05941262518285136
D6,simplified,metabolic,Fermentation,Acetate to acetyl-CoA,acs,acetyl-CoA synthetase,30,444350,0.006751434679869472
D6,simplified,metabolic,Fermentation,Acetogenesis,acdA,"acetyl coenzyme A synthetase (ADP forming), alpha domain",41,444350,0.009226960729154946
D6,simplified,metabolic,Fermentation,Acetogenesis,ack,acetate kinase,36,444350,0.008101721615843367
D6,simplified,metabolic,Fermentation,Acetogenesis,pta,phosphate acetyltransferase,31,444350,0.006976482502531789
D6,simplified,metabolic,Fermentation,Lactate utilization,ldh,L-lactate dehydrogenase,19,444350,0.004275908630583999
D6,simplified,metabolic,Fermentation,Pyruvate <=> acetyl-CoA + formate,pflD,formate C-acetyltransferase,3,444350,6.751434679869472e-4
D6,simplified,metabolic,Fermentation,Pyruvate oxidation,porA,pyruvate ferredoxin oxidoreductase alpha subunit,42,444350,0.009452008551817262
D6,simplified,metabolic,Halogenated compound utilization,Halogenated compounds breakdown,E3.8.1.2,2-haloacid dehalogenase,5,444350,0.0011252391133115788
D6,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-a13,"FeFe hydrogenase, H2-evolution/Electron-bifurcation",27,444350,0.006076291211882525
D6,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-b,"FeFe hydrogenase, H2-evolution",1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-c1,"FeFe hydrogenase, H2-sensing",3,444350,6.751434679869472e-4
D6,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-c2,"FeFe hydrogenase, H2-sensing",3,444350,6.751434679869472e-4
D6,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-c3,"FeFe hydrogenase, H2-sensing",7,444350,0.0015753347586362101
D6,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-1,"Ni-Fe Hydrogenase, H2-uptake",17,444350,0.0038258129852593676
D6,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-3abd,"Ni-Fe Hydrogenase, Bidirectional",7,444350,0.0015753347586362101
D6,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-3c,"Ni-Fe Hydrogenase, Electron-bifurcation",21,444350,0.004726004275908631
D6,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-4a-g,"Ni-Fe Hydrogenase, H2-evolving",5,444350,0.0011252391133115788
D6,simplified,metabolic,Metal reduction,Metal (Iron/Manganese) reduction,mtrB,"decaheme-associated outer membrane protein, MtrB/PioB family",1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Metal reduction,Metal (Iron/Manganese) reduction,mtrC,"decaheme c-type cytochrome, OmcA/MtrC family",2,444350,4.500956453246315e-4
D6,simplified,metabolic,Methane metabolism,Methane oxidation - Soluble methane monoxygenase,mmoB,methane monooxygenase regulatory protein B,7,444350,0.0015753347586362101
D6,simplified,metabolic,Methane metabolism,Methane production,mcrA,methyl-coenzyme M reductase alpha subunit,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Nitrile hydration,Nitrile hydratase,nthA,nitrile hydratase subunit alpha,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Nitrile hydration,Nitrile hydratase,nthB,nitrile hydratase subunit beta,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Nitrogen cycling,N2 fixation,nifD,nitrogenase molybdenum-iron protein alpha chain,7,444350,0.0015753347586362101
D6,simplified,metabolic,Nitrogen cycling,N2 fixation,nifH,nitrogenase iron protein,9,444350,0.0020254304039608417
D6,simplified,metabolic,Nitrogen cycling,N2 fixation,nifK,nitrogenase molybdenum-iron protein beta chain,6,444350,0.0013502869359738943
D6,simplified,metabolic,Nitrogen cycling,Nitrate reduction,napA,periplasmic nitrate reductase NapA,4,444350,9.00191290649263e-4
D6,simplified,metabolic,Nitrogen cycling,Nitrate reduction,napB,cytochrome c-type protein NapB,5,444350,0.0011252391133115788
D6,simplified,metabolic,Nitrogen cycling,Nitrate reduction,narG,"nitrate reductase / nitrite oxidoreductase, alpha subunit",10,444350,0.0022504782266231575
D6,simplified,metabolic,Nitrogen cycling,Nitrate reduction,narH,"nitrate reductase / nitrite oxidoreductase, beta subunit",9,444350,0.0020254304039608417
D6,simplified,metabolic,Nitrogen cycling,Nitric oxide reduction,norB,nitric oxide reductase subunit B,23,444350,0.0051760999212332615
D6,simplified,metabolic,Nitrogen cycling,Nitric oxide reduction,norC,nitric oxide reductase subunit C,11,444350,0.002475526049285473
D6,simplified,metabolic,Nitrogen cycling,Nitrite oxidation,nxrA,"nitrate reductase / nitrite oxidoreductase, alpha subunit",1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Nitrogen cycling,Nitrite oxidation,nxrB,"nitrate reductase / nitrite oxidoreductase, beta subunit",2,444350,4.500956453246315e-4
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction,nirK,nitrite reductase (NO-forming),3,444350,6.751434679869472e-4
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction,nirS,nitrite reductase (NO-forming) / hydroxylamine reductase,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction,octR,nitrite reductase (Octaheme c-type cytochrome Shewanella-type),18,444350,0.004050860807921683
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nirB,nitrite reductase (NADH) large subunit,4,444350,9.00191290649263e-4
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nirD,nitrite reductase (NADH) small subunit,10,444350,0.0022504782266231575
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nrfA,nitrite reductase (cytochrome c-552),28,444350,0.0063013390345448405
D6,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nrfH,cytochrome c nitrite reductase small subunit,23,444350,0.0051760999212332615
D6,simplified,metabolic,Nitrogen cycling,Nitrous oxide reduction,nosZ,nitrous-oxide reductase,4,444350,9.00191290649263e-4
D6,simplified,metabolic,Oxidative phosphorylation,Complex I (NADH-quinone oxidoreductase),nuoA,NADH-quinone oxidoreductase subunit A,69,444350,0.015528299763699786
D6,simplified,metabolic,Oxidative phosphorylation,Complex I (NADH-quinone oxidoreductase),nuoB,NADH-quinone oxidoreductase subunit B,52,444350,0.011702486778440418
D6,simplified,metabolic,Oxidative phosphorylation,Complex I (NADH-quinone oxidoreductase),nuoC,NADH-quinone oxidoreductase subunit C,20,444350,0.004500956453246315
D6,simplified,metabolic,Oxidative phosphorylation,Complex II (Succinate dehydrogenase/Fumarate reductase),sdhC,"succinate dehydrogenase / fumarate reductase, cytochrome b subunit",31,444350,0.006976482502531789
D6,simplified,metabolic,Oxidative phosphorylation,Complex II (Succinate dehydrogenase/Fumarate reductase),sdhD,"succinate dehydrogenase / fumarate reductase, membrane anchor subunit",10,444350,0.0022504782266231575
D6,simplified,metabolic,Oxidative phosphorylation,Complex III (Cytochrome c reductase),petA,ubiquinol-cytochrome c reductase iron-sulfur subunit,7,444350,0.0015753347586362101
D6,simplified,metabolic,Oxidative phosphorylation,Complex III (Cytochrome c reductase),petB,ubiquinol-cytochrome c reductase cytochrome b/c1 subunit,13,444350,0.0029256216946101045
D6,simplified,metabolic,Oxidative phosphorylation,Complex V (ATP synthase: V/A-type H+/Na+-transporting ATPase),atpA (V/A-type),V/A-type H+/Na+-transporting ATPase subunit A,16,444350,0.003600765162597052
D6,simplified,metabolic,Oxidative phosphorylation,Complex V (ATP synthase: V/A-type H+/Na+-transporting ATPase),atpB (V/A-type),V/A-type H+/Na+-transporting ATPase subunit B,16,444350,0.003600765162597052
D6,simplified,metabolic,Oxidative phosphorylation,Complex V (F-type H+-transporting ATPase),atpA (F-type),F-type H+/Na+-transporting ATPase subunit alpha,63,444350,0.014178012827725892
D6,simplified,metabolic,Oxidative phosphorylation,Complex V (F-type H+-transporting ATPase),atpD (F-type),F-type H+/Na+-transporting ATPase subunit beta,70,444350,0.015753347586362102
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome (quinone) oxidase, bd type",cydA,cytochrome bd ubiquinol oxidase subunit I,41,444350,0.009226960729154946
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome (quinone) oxidase, bd type",cydB,cytochrome bd ubiquinol oxidase subunit II,34,444350,0.007651625970518735
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome (quinone) oxidase, bo type",cyoA,cytochrome o ubiquinol oxidase subunit II,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome (quinone) oxidase, bo type",cyoC,cytochrome o ubiquinol oxidase subunit III,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome c oxidase, caa3-type",coxA,cytochrome c oxidase subunit I,18,444350,0.004050860807921683
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome c oxidase, caa3-type",coxB,cytochrome c oxidase subunit II,24,444350,0.005401147743895577
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome c oxidase, cbb3-type",ccoN,cytochrome c oxidase cbb3-type subunit I,16,444350,0.003600765162597052
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome c oxidase, cbb3-type",ccoO,cytochrome c oxidase cbb3-type subunit II,18,444350,0.004050860807921683
D6,simplified,metabolic,Oxygen metabolism (Oxidative phosphorylation Complex IV),"Oxygen metabolism - cytochrome c oxidase, cbb3-type",ccoP,cytochrome c oxidase cbb3-type subunit III,23,444350,0.0051760999212332615
D6,simplified,metabolic,Perchlorate reduction,Perchlorate reduction,pcrA,"perchlorate reductase, subunit alpha",7,444350,0.0015753347586362101
D6,simplified,metabolic,Selenate reduction,Selenate reduction,xdhD,putative selenate reductase molybdopterin-binding subunit,12,444350,0.0027005738719477887
D6,simplified,metabolic,Selenate reduction,Selenate reduction,YgfK,putative selenate reductase,11,444350,0.002475526049285473
D6,simplified,metabolic,Selenate reduction,Selenate reduction,ygfM,putative selenate reductase FAD-binding subunit,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Sulfur cycling,Sulfate reduction,aprA,"adenylylsulfate reductase, subunit A",9,444350,0.0020254304039608417
D6,simplified,metabolic,Sulfur cycling,Sulfate reduction,sat,sulfate adenylyltransferase,32,444350,0.007201530325194104
D6,simplified,metabolic,Sulfur cycling,Sulfide oxidation,sqr,sulfide:quinone oxidoreductase,7,444350,0.0015753347586362101
D6,simplified,metabolic,Sulfur cycling,Sulfite reduction,asrA,anaerobic sulfite reductase subunit A,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Sulfur cycling,Sulfite reduction,asrB,anaerobic sulfite reductase subunit B,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Sulfur cycling,Sulfite reduction,asrC,anaerobic sulfite reductase subunit C,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Sulfur cycling,Sulfite reduction,dsrD,dissimilatory sulfite reductase delta subunit,24,444350,0.005401147743895577
D6,simplified,metabolic,Sulfur cycling,Sulfur oxidation,dsrA,dissimilatory sulfite reductase alpha subunit,16,444350,0.003600765162597052
D6,simplified,metabolic,Sulfur cycling,Sulfur oxidation,dsrB,dissimilatory sulfite reductase beta subunit,18,444350,0.004050860807921683
D6,simplified,metabolic,Sulfur cycling,Sulfur oxidation,sdo,sulfur dioxygenase,44,444350,0.009902104197141891
D6,simplified,metabolic,Sulfur cycling,Thiosulfate disproportionation,phsA,thiosulfate reductase / polysulfide reductase chain A,20,444350,0.004500956453246315
D6,simplified,metabolic,Sulfur cycling,Thiosulfate oxidation,soxB,S-sulfosulfanyl-L-cysteine sulfohydrolase,1,444350,2.2504782266231574e-4
D6,simplified,metabolic,Sulfur cycling,Thiosulfate oxidation,soxY,sulfur-oxidizing protein SoxY,3,444350,6.751434679869472e-4
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| APS (Adenosine 5'-phosphosulfate) <-> PAPS (3'-Phosphoadenosine 5'-phosphosulfate),cysC,adenylylsulfate kinase,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| APS (Adenosine 5'-phosphosulfate) <-> PAPS (3'-Phosphoadenosine 5'-phosphosulfate),cysNC,bifunctional enzyme CysN/CysC,3,444350,6.751434679869472e-4
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| PAPS (3'-Phosphoadenosine 5'-phosphosulfate) <-> Sulfite,cysH,phosphoadenosine phosphosulfate reductase,20,444350,0.004500956453246315
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| Sulfate <-> APS (Adenosine 5'-phosphosulfate),cysD,sulfate adenylyltransferase subunit 2,12,444350,0.0027005738719477887
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| Sulfate <-> APS (Adenosine 5'-phosphosulfate),cysN,sulfate adenylyltransferase subunit 1,2,444350,4.500956453246315e-4
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| Sulfate <-> APS (Adenosine 5'-phosphosulfate),cysNC,bifunctional enzyme CysN/CysC,3,444350,6.751434679869472e-4
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| Sulfide -> Cysteine,cysK,cysteine synthase,49,444350,0.011027343310453472
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Assimilatory sulfur metabolism| Sulfide -> Cysteine,cysM,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent),8,444350,0.001800382581298526
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Dissimilatory sulfur metabolism | Sulfate reduction,aprA,"adenylylsulfate reductase, subunit A",9,444350,0.0020254304039608417
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Dissimilatory sulfur metabolism | Sulfate reduction,aprB,"adenylylsulfate reductase, subunit B",9,444350,0.0020254304039608417
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Dissimilatory sulfur metabolism | Sulfate reduction,sat,sulfate adenylyltransferase,32,444350,0.007201530325194104
D6,simplified,metabolic,Sulfur cycling enzymes (detailed),Dissimilatory sulfur metabolism | Sulfide oxidation,sqr,sulfide:quinone oxidoreductase,7,444350,0.0015753347586362101
